"TIME","GEO","NRG_BAL","SIEC","UNIT","Value","Flag and Footnotes"
"2012","Croatia","Indigenous production","Solar thermal","Terajoule","299.000",""
"2012","Croatia","Indigenous production","Primary solid biofuels","Terajoule","60,259.000",""
"2012","Croatia","Indigenous production","Biogases","Terajoule","479.000",""
"2012","Croatia","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2012","Italy","Indigenous production","Geothermal","Terajoule","207,551.000",""
"2012","Italy","Indigenous production","Solar thermal","Terajoule","6,504.000",""
"2012","Italy","Indigenous production","Primary solid biofuels","Terajoule","303,970.000",""
"2012","Italy","Indigenous production","Biogases","Terajoule","49,352.000",""
"2012","Italy","Indigenous production","Renewable municipal waste","Terajoule","33,780.000",""
"2012","Cyprus","Indigenous production","Geothermal","Terajoule","62.000",""
"2012","Cyprus","Indigenous production","Solar thermal","Terajoule","2,700.000",""
"2012","Cyprus","Indigenous production","Primary solid biofuels","Terajoule","512.000",""
"2012","Cyprus","Indigenous production","Biogases","Terajoule","476.000",""
"2012","Cyprus","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2012","Latvia","Indigenous production","Geothermal","Terajoule","0.000",""
"2012","Latvia","Indigenous production","Solar thermal","Terajoule","0.000",""
"2012","Latvia","Indigenous production","Primary solid biofuels","Terajoule","78,271.000",""
"2012","Latvia","Indigenous production","Biogases","Terajoule","2,175.000",""
"2012","Latvia","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2012","Lithuania","Indigenous production","Geothermal","Terajoule","158.000",""
"2012","Lithuania","Indigenous production","Solar thermal","Terajoule","0.000",""
"2012","Lithuania","Indigenous production","Primary solid biofuels","Terajoule","41,533.000",""
"2012","Lithuania","Indigenous production","Biogases","Terajoule","484.000",""
"2012","Lithuania","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2012","Luxembourg","Indigenous production","Geothermal","Terajoule","0.000",""
"2012","Luxembourg","Indigenous production","Solar thermal","Terajoule","57.124",""
"2012","Luxembourg","Indigenous production","Primary solid biofuels","Terajoule","1,852.520",""
"2012","Luxembourg","Indigenous production","Biogases","Terajoule","657.791",""
"2012","Luxembourg","Indigenous production","Renewable municipal waste","Terajoule","454.687",""
"2012","Hungary","Indigenous production","Geothermal","Terajoule","4,490.000",""
"2012","Hungary","Indigenous production","Solar thermal","Terajoule","357.000",""
"2012","Hungary","Indigenous production","Primary solid biofuels","Terajoule","106,881.000",""
"2012","Hungary","Indigenous production","Biogases","Terajoule","2,218.000",""
"2012","Hungary","Indigenous production","Renewable municipal waste","Terajoule","1,883.000",""
"2012","Malta","Indigenous production","Geothermal","Terajoule","0.000",""
"2012","Malta","Indigenous production","Solar thermal","Terajoule","173.560",""
"2012","Malta","Indigenous production","Primary solid biofuels","Terajoule","0.000",""
"2012","Malta","Indigenous production","Biogases","Terajoule","93.000",""
"2012","Malta","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2012","Netherlands","Indigenous production","Geothermal","Terajoule","495.000",""
"2012","Netherlands","Indigenous production","Solar thermal","Terajoule","1,070.000",""
"2012","Netherlands","Indigenous production","Primary solid biofuels","Terajoule","51,264.000",""
"2012","Netherlands","Indigenous production","Biogases","Terajoule","12,165.000",""
"2012","Netherlands","Indigenous production","Renewable municipal waste","Terajoule","35,759.000",""
"2012","Austria","Indigenous production","Geothermal","Terajoule","1,525.948",""
"2012","Austria","Indigenous production","Solar thermal","Terajoule","7,249.207",""
"2012","Austria","Indigenous production","Primary solid biofuels","Terajoule","200,153.686",""
"2012","Austria","Indigenous production","Biogases","Terajoule","8,434.550",""
"2012","Austria","Indigenous production","Renewable municipal waste","Terajoule","6,015.706",""
"2012","Poland","Indigenous production","Geothermal","Terajoule","661.000",""
"2012","Poland","Indigenous production","Solar thermal","Terajoule","620.000",""
"2012","Poland","Indigenous production","Primary solid biofuels","Terajoule","292,562.000",""
"2012","Poland","Indigenous production","Biogases","Terajoule","7,033.000",""
"2012","Poland","Indigenous production","Renewable municipal waste","Terajoule","1,360.000",""
"2012","Portugal","Indigenous production","Geothermal","Terajoule","5,652.000",""
"2012","Portugal","Indigenous production","Solar thermal","Terajoule","2,820.000",""
"2012","Portugal","Indigenous production","Primary solid biofuels","Terajoule","106,562.000",""
"2012","Portugal","Indigenous production","Biogases","Terajoule","2,383.000",""
"2012","Portugal","Indigenous production","Renewable municipal waste","Terajoule","3,599.000",""
"2012","Romania","Indigenous production","Geothermal","Terajoule","974.000",""
"2012","Romania","Indigenous production","Solar thermal","Terajoule","4.000",""
"2012","Romania","Indigenous production","Primary solid biofuels","Terajoule","158,895.000",""
"2012","Romania","Indigenous production","Biogases","Terajoule","1,143.000",""
"2012","Romania","Indigenous production","Renewable municipal waste","Terajoule","1.000",""
"2012","Slovenia","Indigenous production","Geothermal","Terajoule","653.000",""
"2012","Slovenia","Indigenous production","Solar thermal","Terajoule","410.000",""
"2012","Slovenia","Indigenous production","Primary solid biofuels","Terajoule","26,534.000",""
"2012","Slovenia","Indigenous production","Biogases","Terajoule","1,597.000",""
"2012","Slovenia","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2012","Slovakia","Indigenous production","Geothermal","Terajoule","245.000",""
"2012","Slovakia","Indigenous production","Solar thermal","Terajoule","224.000",""
"2012","Slovakia","Indigenous production","Primary solid biofuels","Terajoule","33,528.000",""
"2012","Slovakia","Indigenous production","Biogases","Terajoule","2,594.000",""
"2012","Slovakia","Indigenous production","Renewable municipal waste","Terajoule","777.000",""
"2012","Finland","Indigenous production","Geothermal","Terajoule","0.000",""
"2012","Finland","Indigenous production","Solar thermal","Terajoule","47.000",""
"2012","Finland","Indigenous production","Primary solid biofuels","Terajoule","331,272.000",""
"2012","Finland","Indigenous production","Biogases","Terajoule","2,425.000",""
"2012","Finland","Indigenous production","Renewable municipal waste","Terajoule","8,082.000",""
"2012","Sweden","Indigenous production","Geothermal","Terajoule","0.000",""
"2012","Sweden","Indigenous production","Solar thermal","Terajoule","464.000",""
"2012","Sweden","Indigenous production","Primary solid biofuels","Terajoule","389,393.000",""
"2012","Sweden","Indigenous production","Biogases","Terajoule","5,303.000",""
"2012","Sweden","Indigenous production","Renewable municipal waste","Terajoule","29,711.000",""
"2012","Iceland","Indigenous production","Geothermal","Terajoule","167,814.000",""
"2012","Iceland","Indigenous production","Solar thermal","Terajoule","0.000",""
"2012","Iceland","Indigenous production","Primary solid biofuels","Terajoule","0.000",""
"2012","Iceland","Indigenous production","Biogases","Terajoule","73.000",""
"2012","Iceland","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2012","Norway","Indigenous production","Geothermal","Terajoule","0.000",""
"2012","Norway","Indigenous production","Solar thermal","Terajoule","0.000",""
"2012","Norway","Indigenous production","Primary solid biofuels","Terajoule","47,021.500",""
"2012","Norway","Indigenous production","Biogases","Terajoule","800.000",""
"2012","Norway","Indigenous production","Renewable municipal waste","Terajoule","7,080.000",""
"2012","United Kingdom","Indigenous production","Geothermal","Terajoule","33.000",""
"2012","United Kingdom","Indigenous production","Solar thermal","Terajoule","1,921.000",""
"2012","United Kingdom","Indigenous production","Primary solid biofuels","Terajoule","102,367.000",""
"2012","United Kingdom","Indigenous production","Biogases","Terajoule","82,643.000",""
"2012","United Kingdom","Indigenous production","Renewable municipal waste","Terajoule","20,246.000",""
"2012","Montenegro","Indigenous production","Geothermal","Terajoule","0.000",""
"2012","Montenegro","Indigenous production","Solar thermal","Terajoule","0.000",""
"2012","Montenegro","Indigenous production","Primary solid biofuels","Terajoule","7,676.000",""
"2012","Montenegro","Indigenous production","Biogases","Terajoule","0.000",""
"2012","Montenegro","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2012","North Macedonia","Indigenous production","Geothermal","Terajoule","431.000",""
"2012","North Macedonia","Indigenous production","Solar thermal","Terajoule","0.000",""
"2012","North Macedonia","Indigenous production","Primary solid biofuels","Terajoule","8,965.000",""
"2012","North Macedonia","Indigenous production","Biogases","Terajoule","0.000",""
"2012","North Macedonia","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2012","Albania","Indigenous production","Geothermal","Terajoule","0.000",""
"2012","Albania","Indigenous production","Solar thermal","Terajoule","494.000",""
"2012","Albania","Indigenous production","Primary solid biofuels","Terajoule","8,646.000",""
"2012","Albania","Indigenous production","Biogases","Terajoule","0.000",""
"2012","Albania","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2012","Serbia","Indigenous production","Geothermal","Terajoule","261.000",""
"2012","Serbia","Indigenous production","Solar thermal","Terajoule","0.000",""
"2012","Serbia","Indigenous production","Primary solid biofuels","Terajoule","44,187.000",""
"2012","Serbia","Indigenous production","Biogases","Terajoule","39.000",""
"2012","Serbia","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2012","Turkey","Indigenous production","Geothermal","Terajoule","93,636.000",""
"2012","Turkey","Indigenous production","Solar thermal","Terajoule","32,155.000",""
"2012","Turkey","Indigenous production","Primary solid biofuels","Terajoule","145,092.000",""
"2012","Turkey","Indigenous production","Biogases","Terajoule","5,387.000",""
"2012","Turkey","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2012","Bosnia and Herzegovina","Indigenous production","Geothermal","Terajoule",":",""
"2012","Bosnia and Herzegovina","Indigenous production","Solar thermal","Terajoule",":",""
"2012","Bosnia and Herzegovina","Indigenous production","Primary solid biofuels","Terajoule",":",""
"2012","Bosnia and Herzegovina","Indigenous production","Biogases","Terajoule",":",""
"2012","Bosnia and Herzegovina","Indigenous production","Renewable municipal waste","Terajoule",":",""
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Indigenous production","Geothermal","Terajoule","0.000",""
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Indigenous production","Solar thermal","Terajoule","11.000",""
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Indigenous production","Primary solid biofuels","Terajoule","10,235.000",""
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Indigenous production","Biogases","Terajoule","0.000",""
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2012","Moldova","Indigenous production","Geothermal","Terajoule","0.000",""
"2012","Moldova","Indigenous production","Solar thermal","Terajoule","0.000",""
"2012","Moldova","Indigenous production","Primary solid biofuels","Terajoule","24,285.000",""
"2012","Moldova","Indigenous production","Biogases","Terajoule","0.000",""
"2012","Moldova","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2012","Ukraine","Indigenous production","Geothermal","Terajoule","0.000",""
"2012","Ukraine","Indigenous production","Solar thermal","Terajoule","0.000",""
"2012","Ukraine","Indigenous production","Primary solid biofuels","Terajoule","72,796.000",""
"2012","Ukraine","Indigenous production","Biogases","Terajoule","0.000",""
"2012","Ukraine","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2012","Georgia","Indigenous production","Geothermal","Terajoule",":",""
"2012","Georgia","Indigenous production","Solar thermal","Terajoule",":",""
"2012","Georgia","Indigenous production","Primary solid biofuels","Terajoule",":",""
"2012","Georgia","Indigenous production","Biogases","Terajoule",":",""
"2012","Georgia","Indigenous production","Renewable municipal waste","Terajoule",":",""
"2013","European Union - 27 countries (from 2020)","Indigenous production","Geothermal","Terajoule","249,924.348",""
"2013","European Union - 27 countries (from 2020)","Indigenous production","Solar thermal","Terajoule","157,129.234",""
"2013","European Union - 27 countries (from 2020)","Indigenous production","Primary solid biofuels","Terajoule","3,787,561.399",""
"2013","European Union - 27 countries (from 2020)","Indigenous production","Biogases","Terajoule","497,822.945",""
"2013","European Union - 27 countries (from 2020)","Indigenous production","Renewable municipal waste","Terajoule","347,967.153",""
"2013","European Union - 28 countries (2013-2020)","Indigenous production","Geothermal","Terajoule","249,957.348",""
"2013","European Union - 28 countries (2013-2020)","Indigenous production","Solar thermal","Terajoule","159,134.234",""
"2013","European Union - 28 countries (2013-2020)","Indigenous production","Primary solid biofuels","Terajoule","3,908,695.399",""
"2013","European Union - 28 countries (2013-2020)","Indigenous production","Biogases","Terajoule","583,218.945",""
"2013","European Union - 28 countries (2013-2020)","Indigenous production","Renewable municipal waste","Terajoule","365,830.153",""
"2013","Euro area - 19 countries  (from 2015)","Indigenous production","Geothermal","Terajoule","241,420.348",""
"2013","Euro area - 19 countries  (from 2015)","Indigenous production","Solar thermal","Terajoule","152,506.712",""
"2013","Euro area - 19 countries  (from 2015)","Indigenous production","Primary solid biofuels","Terajoule","2,574,714.346",""
"2013","Euro area - 19 countries  (from 2015)","Indigenous production","Biogases","Terajoule","450,718.113",""
"2013","Euro area - 19 countries  (from 2015)","Indigenous production","Renewable municipal waste","Terajoule","289,880.153",""
"2013","Belgium","Indigenous production","Geothermal","Terajoule","115.000",""
"2013","Belgium","Indigenous production","Solar thermal","Terajoule","783.000",""
"2013","Belgium","Indigenous production","Primary solid biofuels","Terajoule","57,872.000",""
"2013","Belgium","Indigenous production","Biogases","Terajoule","8,358.600",""
"2013","Belgium","Indigenous production","Renewable municipal waste","Terajoule","14,870.500",""
"2013","Bulgaria","Indigenous production","Geothermal","Terajoule","1,400.000",""
"2013","Bulgaria","Indigenous production","Solar thermal","Terajoule","798.000",""
"2013","Bulgaria","Indigenous production","Primary solid biofuels","Terajoule","47,068.000",""
"2013","Bulgaria","Indigenous production","Biogases","Terajoule","93.000",""
"2013","Bulgaria","Indigenous production","Renewable municipal waste","Terajoule","728.000",""
"2013","Czechia","Indigenous production","Geothermal","Terajoule","0.000",""
"2013","Czechia","Indigenous production","Solar thermal","Terajoule","572.670",""
"2013","Czechia","Indigenous production","Primary solid biofuels","Terajoule","115,945.000",""
"2013","Czechia","Indigenous production","Biogases","Terajoule","23,910.000",""
"2013","Czechia","Indigenous production","Renewable municipal waste","Terajoule","3,472.000",""
"2013","Denmark","Indigenous production","Geothermal","Terajoule","229.000",""
"2013","Denmark","Indigenous production","Solar thermal","Terajoule","1,026.852",""
"2013","Denmark","Indigenous production","Primary solid biofuels","Terajoule","60,600.053",""
"2013","Denmark","Indigenous production","Biogases","Terajoule","4,587.832",""
"2013","Denmark","Indigenous production","Renewable municipal waste","Terajoule","19,214.000",""
"2013","Germany (until 1990 former territory of the FRG)","Indigenous production","Geothermal","Terajoule","6,192.000",""
"2013","Germany (until 1990 former territory of the FRG)","Indigenous production","Solar thermal","Terajoule","24,123.000",""
"2013","Germany (until 1990 former territory of the FRG)","Indigenous production","Primary solid biofuels","Terajoule","576,026.000",""
"2013","Germany (until 1990 former territory of the FRG)","Indigenous production","Biogases","Terajoule","280,646.000",""
"2013","Germany (until 1990 former territory of the FRG)","Indigenous production","Renewable municipal waste","Terajoule","122,530.000",""
"2013","Estonia","Indigenous production","Geothermal","Terajoule","0.000",""
"2013","Estonia","Indigenous production","Solar thermal","Terajoule","0.000",""
"2013","Estonia","Indigenous production","Primary solid biofuels","Terajoule","44,686.000",""
"2013","Estonia","Indigenous production","Biogases","Terajoule","302.000",""
"2013","Estonia","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2013","Ireland","Indigenous production","Geothermal","Terajoule","0.000",""
"2013","Ireland","Indigenous production","Solar thermal","Terajoule","422.977",""
"2013","Ireland","Indigenous production","Primary solid biofuels","Terajoule","7,679.110",""
"2013","Ireland","Indigenous production","Biogases","Terajoule","2,061.661",""
"2013","Ireland","Indigenous production","Renewable municipal waste","Terajoule","2,040.631",""
"2013","Greece","Indigenous production","Geothermal","Terajoule","480.600",""
"2013","Greece","Indigenous production","Solar thermal","Terajoule","10,338.000",""
"2013","Greece","Indigenous production","Primary solid biofuels","Terajoule","35,446.000",""
"2013","Greece","Indigenous production","Biogases","Terajoule","3,704.000",""
"2013","Greece","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2013","Spain","Indigenous production","Geothermal","Terajoule","758.000",""
"2013","Spain","Indigenous production","Solar thermal","Terajoule","88,434.891",""
"2013","Spain","Indigenous production","Primary solid biofuels","Terajoule","217,914.000",""
"2013","Spain","Indigenous production","Biogases","Terajoule","20,072.000",""
"2013","Spain","Indigenous production","Renewable municipal waste","Terajoule","8,362.000",""
"2013","France","Indigenous production","Geothermal","Terajoule","12,728.450",""
"2013","France","Indigenous production","Solar thermal","Terajoule","6,105.334",""
"2013","France","Indigenous production","Primary solid biofuels","Terajoule","446,483.102",""
"2013","France","Indigenous production","Biogases","Terajoule","24,013.607",""
"2013","France","Indigenous production","Renewable municipal waste","Terajoule","52,691.525",""
"2013","Croatia","Indigenous production","Geothermal","Terajoule","286.000",""
"2013","Croatia","Indigenous production","Solar thermal","Terajoule","345.000",""
"2013","Croatia","Indigenous production","Primary solid biofuels","Terajoule","61,324.000",""
"2013","Croatia","Indigenous production","Biogases","Terajoule","693.000",""
"2013","Croatia","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2013","Italy","Indigenous production","Geothermal","Terajoule","210,020.000",""
"2013","Italy","Indigenous production","Solar thermal","Terajoule","7,042.000",""
"2013","Italy","Indigenous production","Primary solid biofuels","Terajoule","311,831.000",""
"2013","Italy","Indigenous production","Biogases","Terajoule","76,013.000",""
"2013","Italy","Indigenous production","Renewable municipal waste","Terajoule","34,651.000",""
"2013","Cyprus","Indigenous production","Geothermal","Terajoule","62.000",""
"2013","Cyprus","Indigenous production","Solar thermal","Terajoule","2,751.000",""
"2013","Cyprus","Indigenous production","Primary solid biofuels","Terajoule","450.000",""
"2013","Cyprus","Indigenous production","Biogases","Terajoule","466.000",""
"2013","Cyprus","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2013","Latvia","Indigenous production","Geothermal","Terajoule","0.000",""
"2013","Latvia","Indigenous production","Solar thermal","Terajoule","0.000",""
"2013","Latvia","Indigenous production","Primary solid biofuels","Terajoule","73,335.000",""
"2013","Latvia","Indigenous production","Biogases","Terajoule","2,695.000",""
"2013","Latvia","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2013","Lithuania","Indigenous production","Geothermal","Terajoule","70.000",""
"2013","Lithuania","Indigenous production","Solar thermal","Terajoule","0.000",""
"2013","Lithuania","Indigenous production","Primary solid biofuels","Terajoule","43,593.000",""
"2013","Lithuania","Indigenous production","Biogases","Terajoule","649.000",""
"2013","Lithuania","Indigenous production","Renewable municipal waste","Terajoule","468.000",""
"2013","Luxembourg","Indigenous production","Geothermal","Terajoule","0.000",""
"2013","Luxembourg","Indigenous production","Solar thermal","Terajoule","68.370",""
"2013","Luxembourg","Indigenous production","Primary solid biofuels","Terajoule","1,928.927",""
"2013","Luxembourg","Indigenous production","Biogases","Terajoule","653.087",""
"2013","Luxembourg","Indigenous production","Renewable municipal waste","Terajoule","463.208",""
"2013","Hungary","Indigenous production","Geothermal","Terajoule","4,721.000",""
"2013","Hungary","Indigenous production","Solar thermal","Terajoule","368.000",""
"2013","Hungary","Indigenous production","Primary solid biofuels","Terajoule","112,320.000",""
"2013","Hungary","Indigenous production","Biogases","Terajoule","3,336.000",""
"2013","Hungary","Indigenous production","Renewable municipal waste","Terajoule","1,780.000",""
"2013","Malta","Indigenous production","Geothermal","Terajoule","0.000",""
"2013","Malta","Indigenous production","Solar thermal","Terajoule","182.810",""
"2013","Malta","Indigenous production","Primary solid biofuels","Terajoule","0.000",""
"2013","Malta","Indigenous production","Biogases","Terajoule","59.000",""
"2013","Malta","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2013","Netherlands","Indigenous production","Geothermal","Terajoule","993.000",""
"2013","Netherlands","Indigenous production","Solar thermal","Terajoule","1,106.000",""
"2013","Netherlands","Indigenous production","Primary solid biofuels","Terajoule","49,412.000",""
"2013","Netherlands","Indigenous production","Biogases","Terajoule","12,777.000",""
"2013","Netherlands","Indigenous production","Renewable municipal waste","Terajoule","33,445.000",""
"2013","Austria","Indigenous production","Geothermal","Terajoule","1,527.298",""
"2013","Austria","Indigenous production","Solar thermal","Terajoule","7,390.330",""
"2013","Austria","Indigenous production","Primary solid biofuels","Terajoule","198,316.207",""
"2013","Austria","Indigenous production","Biogases","Terajoule","8,006.158",""
"2013","Austria","Indigenous production","Renewable municipal waste","Terajoule","6,366.289",""
"2013","Poland","Indigenous production","Geothermal","Terajoule","778.000",""
"2013","Poland","Indigenous production","Solar thermal","Terajoule","1,035.000",""
"2013","Poland","Indigenous production","Primary solid biofuels","Terajoule","286,243.000",""
"2013","Poland","Indigenous production","Biogases","Terajoule","7,593.000",""
"2013","Poland","Indigenous production","Renewable municipal waste","Terajoule","1,391.000",""
"2013","Portugal","Indigenous production","Geothermal","Terajoule","7,551.000",""
"2013","Portugal","Indigenous production","Solar thermal","Terajoule","3,046.000",""
"2013","Portugal","Indigenous production","Primary solid biofuels","Terajoule","111,457.000",""
"2013","Portugal","Indigenous production","Biogases","Terajoule","2,763.000",""
"2013","Portugal","Indigenous production","Renewable municipal waste","Terajoule","4,049.000",""
"2013","Romania","Indigenous production","Geothermal","Terajoule","1,090.000",""
"2013","Romania","Indigenous production","Solar thermal","Terajoule","9.000",""
"2013","Romania","Indigenous production","Primary solid biofuels","Terajoule","153,097.000",""
"2013","Romania","Indigenous production","Biogases","Terajoule","822.000",""
"2013","Romania","Indigenous production","Renewable municipal waste","Terajoule","7.000",""
"2013","Slovenia","Indigenous production","Geothermal","Terajoule","650.000",""
"2013","Slovenia","Indigenous production","Solar thermal","Terajoule","426.000",""
"2013","Slovenia","Indigenous production","Primary solid biofuels","Terajoule","27,746.000",""
"2013","Slovenia","Indigenous production","Biogases","Terajoule","1,454.000",""
"2013","Slovenia","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2013","Slovakia","Indigenous production","Geothermal","Terajoule","273.000",""
"2013","Slovakia","Indigenous production","Solar thermal","Terajoule","235.000",""
"2013","Slovakia","Indigenous production","Primary solid biofuels","Terajoule","32,180.000",""
"2013","Slovakia","Indigenous production","Biogases","Terajoule","2,300.000",""
"2013","Slovakia","Indigenous production","Renewable municipal waste","Terajoule","648.000",""
"2013","Finland","Indigenous production","Geothermal","Terajoule","0.000",""
"2013","Finland","Indigenous production","Solar thermal","Terajoule","52.000",""
"2013","Finland","Indigenous production","Primary solid biofuels","Terajoule","338,359.000",""
"2013","Finland","Indigenous production","Biogases","Terajoule","3,725.000",""
"2013","Finland","Indigenous production","Renewable municipal waste","Terajoule","9,295.000",""
"2013","Sweden","Indigenous production","Geothermal","Terajoule","0.000",""
"2013","Sweden","Indigenous production","Solar thermal","Terajoule","468.000",""
"2013","Sweden","Indigenous production","Primary solid biofuels","Terajoule","376,250.000",""
"2013","Sweden","Indigenous production","Biogases","Terajoule","6,070.000",""
"2013","Sweden","Indigenous production","Renewable municipal waste","Terajoule","31,495.000",""
"2013","Iceland","Indigenous production","Geothermal","Terajoule","174,325.000",""
"2013","Iceland","Indigenous production","Solar thermal","Terajoule","0.000",""
"2013","Iceland","Indigenous production","Primary solid biofuels","Terajoule","440.900",""
"2013","Iceland","Indigenous production","Biogases","Terajoule","71.000",""
"2013","Iceland","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2013","Norway","Indigenous production","Geothermal","Terajoule","0.000",""
"2013","Norway","Indigenous production","Solar thermal","Terajoule","0.000",""
"2013","Norway","Indigenous production","Primary solid biofuels","Terajoule","41,849.500",""
"2013","Norway","Indigenous production","Biogases","Terajoule","700.000",""
"2013","Norway","Indigenous production","Renewable municipal waste","Terajoule","7,307.000",""
"2013","United Kingdom","Indigenous production","Geothermal","Terajoule","33.000",""
"2013","United Kingdom","Indigenous production","Solar thermal","Terajoule","2,005.000",""
"2013","United Kingdom","Indigenous production","Primary solid biofuels","Terajoule","121,134.000",""
"2013","United Kingdom","Indigenous production","Biogases","Terajoule","85,396.000",""
"2013","United Kingdom","Indigenous production","Renewable municipal waste","Terajoule","17,863.000",""
"2013","Montenegro","Indigenous production","Geothermal","Terajoule","0.000",""
"2013","Montenegro","Indigenous production","Solar thermal","Terajoule","0.000",""
"2013","Montenegro","Indigenous production","Primary solid biofuels","Terajoule","7,277.000",""
"2013","Montenegro","Indigenous production","Biogases","Terajoule","0.000",""
"2013","Montenegro","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2013","North Macedonia","Indigenous production","Geothermal","Terajoule","333.000",""
"2013","North Macedonia","Indigenous production","Solar thermal","Terajoule","0.000",""
"2013","North Macedonia","Indigenous production","Primary solid biofuels","Terajoule","9,504.000",""
"2013","North Macedonia","Indigenous production","Biogases","Terajoule","0.000",""
"2013","North Macedonia","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2013","Albania","Indigenous production","Geothermal","Terajoule","0.000",""
"2013","Albania","Indigenous production","Solar thermal","Terajoule","498.000",""
"2013","Albania","Indigenous production","Primary solid biofuels","Terajoule","8,436.000",""
"2013","Albania","Indigenous production","Biogases","Terajoule","0.000",""
"2013","Albania","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2013","Serbia","Indigenous production","Geothermal","Terajoule","188.000",""
"2013","Serbia","Indigenous production","Solar thermal","Terajoule","0.000",""
"2013","Serbia","Indigenous production","Primary solid biofuels","Terajoule","46,623.000",""
"2013","Serbia","Indigenous production","Biogases","Terajoule","184.000",""
"2013","Serbia","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2013","Turkey","Indigenous production","Geothermal","Terajoule","110,363.000",""
"2013","Turkey","Indigenous production","Solar thermal","Terajoule","33,284.000",""
"2013","Turkey","Indigenous production","Primary solid biofuels","Terajoule","137,976.000",""
"2013","Turkey","Indigenous production","Biogases","Terajoule","8,511.000",""
"2013","Turkey","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2013","Bosnia and Herzegovina","Indigenous production","Geothermal","Terajoule",":",""
"2013","Bosnia and Herzegovina","Indigenous production","Solar thermal","Terajoule",":",""
"2013","Bosnia and Herzegovina","Indigenous production","Primary solid biofuels","Terajoule",":",""
"2013","Bosnia and Herzegovina","Indigenous production","Biogases","Terajoule",":",""
"2013","Bosnia and Herzegovina","Indigenous production","Renewable municipal waste","Terajoule",":",""
"2013","Kosovo (under United Nations Security Council Resolution 1244/99)","Indigenous production","Geothermal","Terajoule","0.000",""
"2013","Kosovo (under United Nations Security Council Resolution 1244/99)","Indigenous production","Solar thermal","Terajoule","12.000",""
"2013","Kosovo (under United Nations Security Council Resolution 1244/99)","Indigenous production","Primary solid biofuels","Terajoule","10,394.000",""
"2013","Kosovo (under United Nations Security Council Resolution 1244/99)","Indigenous production","Biogases","Terajoule","0.000",""
"2013","Kosovo (under United Nations Security Council Resolution 1244/99)","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2013","Moldova","Indigenous production","Geothermal","Terajoule","0.000",""
"2013","Moldova","Indigenous production","Solar thermal","Terajoule","0.000",""
"2013","Moldova","Indigenous production","Primary solid biofuels","Terajoule","24,473.000",""
"2013","Moldova","Indigenous production","Biogases","Terajoule","36.000",""
"2013","Moldova","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2013","Ukraine","Indigenous production","Geothermal","Terajoule","0.000",""
"2013","Ukraine","Indigenous production","Solar thermal","Terajoule","0.000",""
"2013","Ukraine","Indigenous production","Primary solid biofuels","Terajoule","90,241.000",""
"2013","Ukraine","Indigenous production","Biogases","Terajoule","0.000",""
"2013","Ukraine","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2013","Georgia","Indigenous production","Geothermal","Terajoule","600.000",""
"2013","Georgia","Indigenous production","Solar thermal","Terajoule","47.000",""
"2013","Georgia","Indigenous production","Primary solid biofuels","Terajoule","20,144.000",""
"2013","Georgia","Indigenous production","Biogases","Terajoule","0.000",""
"2013","Georgia","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2014","European Union - 27 countries (from 2020)","Indigenous production","Geothermal","Terajoule","259,990.489",""
"2014","European Union - 27 countries (from 2020)","Indigenous production","Solar thermal","Terajoule","173,582.972",""
